"Year","Month","DayofMonth","DayOfWeek","DepTime","CRSDepTime","ArrTime","CRSArrTime","UniqueCarrier","FlightNum","TailNum","ActualElapsedTime","CRSElapsedTime","AirTime","ArrDelay","DepDelay","Origin","Dest","Distance","TaxiIn","TaxiOut","Cancelled","CancellationCode","Diverted","CarrierDelay","WeatherDelay","NASDelay","SecurityDelay","LateAircraftDelay","YearFiveFold","YearTenFold"
1987,10,14,3,2154,2154,2241,2225,"DL",569,,107,91,,16,0,"DFW","ELP",551,,,0,,0,,,,,,1,0
1987,10,24,6,1300,1300,1416,1416,"DL",572,,76,76,,0,0,"MEM","DFW",432,,,0,,0,,,,,,1,0
1987,10,17,6,2205,2205,2259,2255,"DL",574,,114,110,,4,0,"ATL","DFW",732,,,0,,0,,,,,,1,0
1987,10,25,7,2022,2022,2120,2120,"DL",574,,58,58,,0,0,"JAX","ATL",270,,,0,,0,,,,,,3,0
1987,10,27,2,2022,2022,2117,2120,"DL",574,,55,58,,-3,0,"JAX","ATL",270,,,0,,0,,,,,,0,0
1987,10,2,5,1702,1702,1759,1750,"DL",575,,57,48,,9,0,"ATL","CAE",191,,,0,,0,,,,,,2,0
1987,10,12,1,1702,1702,1801,1750,"DL",575,,59,48,,11,0,"ATL","CAE",191,,,0,,0,,,,,,4,0
1987,10,12,1,1325,1325,1605,1610,"DL",575,,100,105,,-5,0,"ORD","ATL",606,,,0,,0,,,,,,1,0
1987,10,7,3,2044,2030,2150,2125,"DL",577,,66,55,,25,14,"ATL","CHS",259,,,0,,0,,,,,,0,0
1987,10,8,4,640,640,919,925,"DL",579,,99,105,,-6,0,"ORD","ATL",606,,,0,,0,,,,,,2,0
1987,10,23,5,640,640,929,925,"DL",579,,109,105,,4,0,"ORD","ATL",606,,,0,,0,,,,,,2,0
1987,10,16,5,1026,1026,1146,1150,"DL",580,,80,84,,-4,0,"CVG","PHL",507,,,0,,0,,,,,,4,0
1987,10,3,6,1015,1015,1105,1105,"DL",581,,50,50,,0,0,"ATL","SAV",215,,,0,,0,,,,,,0,0
1987,10,10,6,1015,1015,1105,1105,"DL",581,,50,50,,0,0,"ATL","SAV",215,,,0,,0,,,,,,2,0
1987,10,15,4,700,700,654,651,"DL",581,,54,51,,3,0,"DTW","IND",231,,,0,,0,,,,,,0,0
1987,10,20,2,700,700,705,651,"DL",581,,65,51,,14,0,"DTW","IND",231,,,0,,0,,,,,,1,0
1987,10,11,7,1455,1455,1552,1553,"DL",582,,57,58,,-1,0,"JAX","ATL",270,,,0,,0,,,,,,3,0
1987,10,20,2,1251,1241,1504,1447,"DL",583,,133,126,,17,10,"CVG","FLL",932,,,0,,0,,,,,,3,0
1987,10,31,6,1249,1241,1503,1447,"DL",583,,134,126,,16,8,"CVG","FLL",932,,,0,,0,,,,,,3,0
1987,10,28,3,1115,1115,1158,1207,"DL",583,,43,52,,-9,0,"DTW","CVG",229,,,0,,0,,,,,,0,0
1987,10,28,3,811,815,838,841,"DL",584,,27,26,,-3,-4,"SHV","MLU",105,,,0,,0,,,,,,0,0
1987,10,13,2,1702,1645,1741,1723,"DL",586,,39,38,,18,17,"BDL","BOS",91,,,0,,0,,,,,,2,0
1987,10,14,3,1812,1751,1845,1825,"DL",586,,33,34,,20,21,"BOS","PWM",95,,,0,,0,,,,,,1,0
1987,10,5,1,1205,1205,1401,1355,"DL",586,,116,110,,6,0,"TPA","CVG",773,,,0,,0,,,,,,2,0
1987,10,27,2,1205,1205,1355,1355,"DL",586,,110,110,,0,0,"TPA","CVG",773,,,0,,0,,,,,,0,0
1987,10,19,1,655,655,749,750,"DL",587,,54,55,,-1,0,"JAX","ATL",270,,,0,,0,,,,,,2,0
1987,10,23,5,1702,1649,2011,2000,"DL",588,,129,131,,11,13,"DFW","TPA",929,,,0,,0,,,,,,4,0
1987,10,8,4,1200,1200,1603,1606,"DL",588,,123,126,,-3,0,"PHX","DFW",868,,,0,,0,,,,,,1,0
1987,10,11,7,1217,1200,1614,1606,"DL",588,,117,126,,8,17,"PHX","DFW",868,,,0,,0,,,,,,1,0
1987,10,13,2,2155,2155,2234,2235,"DL",589,,99,100,,-1,0,"DFW","ABQ",569,,,0,,0,,,,,,2,0
1987,10,24,6,2030,2030,2214,2213,"DL",592,,44,43,,1,0,"BHM","ATL",134,,,0,,0,,,,,,1,0
1987,10,22,4,605,605,746,741,"DL",593,,101,96,,5,0,"BWI","ATL",576,,,0,,0,,,,,,1,0
1987,10,26,1,605,605,752,741,"DL",593,,107,96,,11,0,"BWI","ATL",576,,,0,,0,,,,,,3,0
1987,10,7,3,2009,1955,2121,2108,"DL",595,,72,73,,13,14,"JAN","DFW",408,,,0,,0,,,,,,0,0
1987,10,22,4,1959,1955,2126,2108,"DL",595,,87,73,,18,4,"JAN","DFW",408,,,0,,0,,,,,,4,0
1987,10,18,7,1735,1735,1856,1856,"DL",595,,81,81,,0,0,"MLB","ATL",443,,,0,,0,,,,,,2,0
1987,10,29,4,1620,1620,1943,1921,"DL",598,,143,121,,22,0,"ORD","BOS",867,,,0,,0,,,,,,4,0
1987,10,19,1,2014,2009,2147,2135,"DL",599,,153,146,,12,5,"BOS","ORD",867,,,0,,0,,,,,,4,0
1987,10,3,6,1730,1730,1930,1922,"DL",602,,180,172,,8,0,"FLL","ORD",1182,,,0,,0,,,,,,0,0
1987,10,20,2,1607,1607,1859,1859,"DL",603,,172,172,,0,0,"BOS","TPA",1185,,,0,,0,,,,,,3,0
1987,10,20,2,1300,1300,1542,1535,"DL",609,,162,155,,7,0,"LGA","PBI",1035,,,0,,0,,,,,,4,0
1987,10,27,2,1300,1300,1547,1535,"DL",609,,167,155,,12,0,"LGA","PBI",1035,,,0,,0,,,,,,2,0
1987,10,30,5,1255,1250,1431,1432,"DL",615,,96,102,,-1,5,"BNA","DFW",631,,,0,,0,,,,,,0,0
1987,10,17,6,1246,1242,1240,1230,"DL",615,,54,48,,10,4,"CVG","BNA",230,,,0,,0,,,,,,2,0
1987,10,9,5,1206,1202,1249,1245,"DL",616,,103,103,,4,4,"ATL","ORD",606,,,0,,0,,,,,,0,0
1987,10,3,6,1257,1257,1305,1310,"DL",617,,68,73,,-5,0,"CVG","MEM",403,,,0,,0,,,,,,4,0
1987,10,5,1,1257,1257,1310,1310,"DL",617,,73,73,,0,0,"CVG","MEM",403,,,0,,0,,,,,,2,0
1987,10,7,3,1257,1257,1308,1310,"DL",617,,71,73,,-2,0,"CVG","MEM",403,,,0,,0,,,,,,3,0
1987,10,25,7,1338,1335,1421,1409,"DL",617,,43,34,,12,3,"MEM","LIT",129,,,0,,0,,,,,,4,0
1987,10,30,5,1619,1615,1820,1802,"DL",619,,121,107,,18,4,"BDL","CVG",661,,,0,,0,,,,,,4,0
1987,10,27,2,2000,1955,2133,2112,"DL",619,,93,77,,21,5,"MSY","DFW",448,,,0,,0,,,,,,1,0
1987,10,10,6,849,849,929,930,"DL",620,,40,41,,-1,0,"ATL","AGS",143,,,0,,0,,,,,,4,0
1987,10,2,5,624,620,755,743,"DL",620,,91,83,,12,4,"RIC","ATL",481,,,0,,0,,,,,,2,0
1987,10,4,7,1755,1750,1834,1825,"DL",622,,39,35,,9,5,"ATL","CHA",106,,,0,,0,,,,,,2,0
1987,10,2,5,1302,1245,1425,1405,"DL",623,,263,260,,20,17,"CVG","PDX",1975,,,0,,0,,,,,,4,0
1987,10,19,1,1245,1245,1421,1405,"DL",623,,276,260,,16,0,"CVG","PDX",1975,,,0,,0,,,,,,0,0
1987,10,27,2,1444,1440,1523,1518,"DL",623,,39,38,,5,4,"PDX","SEA",129,,,0,,0,,,,,,0,0
1987,10,30,5,646,646,737,740,"DL",624,,51,54,,-3,0,"ATL","CLT",227,,,0,,0,,,,,,0,0
1987,10,27,2,2105,2105,2226,2227,"DL",626,,81,82,,-1,0,"SRQ","ATL",445,,,0,,0,,,,,,3,0
1987,10,26,1,1026,1026,1151,1150,"DL",628,,85,84,,1,0,"ATL","ORF",516,,,0,,0,,,,,,0,0
1987,10,13,2,1328,1328,1412,1410,"DL",630,,44,42,,2,0,"ATL","GSP",153,,,0,,0,,,,,,4,0
1987,10,15,4,1328,1328,1408,1410,"DL",630,,40,42,,-2,0,"ATL","GSP",153,,,0,,0,,,,,,4,0
1987,10,7,3,1245,1245,1421,1414,"DL",631,,96,89,,7,0,"PIT","ATL",526,,,0,,0,,,,,,4,0
1987,10,20,2,1245,1245,1418,1414,"DL",631,,93,89,,4,0,"PIT","ATL",526,,,0,,0,,,,,,3,0
1987,10,25,7,1700,1700,2000,1942,"DL",632,,120,102,,18,0,"MSY","CVG",700,,,0,,0,,,,,,0,0
1987,10,22,4,1200,1200,1246,1236,"DL",635,,46,36,,10,0,"CHA","ATL",106,,,0,,0,,,,,,0,0
1987,10,12,1,630,630,734,740,"DL",636,,64,70,,-6,0,"DFW","BTR",383,,,0,,0,,,,,,2,0
1987,10,17,6,630,630,734,740,"DL",636,,64,70,,-6,0,"DFW","BTR",383,,,0,,0,,,,,,1,0
1987,10,23,5,910,910,1114,1110,"DL",636,,64,60,,4,0,"MOB","ATL",302,,,0,,0,,,,,,3,0
1987,10,3,6,2040,2040,2138,2127,"DL",637,,58,47,,11,0,"PHX","LAS",256,,,0,,0,,,,,,3,0
1987,10,15,4,2040,2040,2132,2127,"DL",637,,52,47,,5,0,"PHX","LAS",256,,,0,,0,,,,,,4,0
1987,10,11,7,1728,1720,1843,1842,"DL",637,,75,82,,1,8,"SRQ","ATL",445,,,0,,0,,,,,,4,0
1987,10,12,1,1730,1720,1846,1842,"DL",637,,76,82,,4,10,"SRQ","ATL",445,,,0,,0,,,,,,3,0
1987,10,27,2,1721,1720,1855,1842,"DL",637,,94,82,,13,1,"SRQ","ATL",445,,,0,,0,,,,,,4,0
1987,10,27,2,1835,1835,1933,1933,"DL",639,,58,58,,0,0,"CHS","ATL",259,,,0,,0,,,,,,1,0
1987,10,16,5,1033,1033,1046,1035,"DL",640,,73,62,,11,0,"CVG","ORD",264,,,0,,0,,,,,,3,0
1987,10,1,4,2020,2020,2112,2110,"DL",642,,52,50,,2,0,"ATL","SAV",215,,,0,,0,,,,,,2,0
1987,10,14,3,2031,2020,2126,2110,"DL",642,,55,50,,16,11,"ATL","SAV",215,,,0,,0,,,,,,4,0
1987,10,27,2,2324,2324,33,15,"DL",645,,69,51,,18,0,"ATL","JAX",270,,,0,,0,,,,,,0,0
1987,10,15,4,854,854,1100,1059,"DL",646,,66,65,,1,0,"MEM","ATL",332,,,0,,0,,,,,,4,0
1987,10,2,5,1221,1210,1419,1404,"DL",647,,118,114,,15,11,"MCO","CVG",756,,,0,,0,,,,,,0,0
1987,10,20,2,1210,1210,1412,1404,"DL",647,,122,114,,8,0,"MCO","CVG",756,,,0,,0,,,,,,3,0
1987,10,28,3,700,700,911,915,"DL",650,,71,75,,-4,0,"LIT","ATL",453,,,0,,0,,,,,,1,0
1987,10,4,7,2335,2335,548,541,"DL",651,,193,186,,7,0,"PHX","ATL",1587,,,0,,0,,,,,,0,0
1987,10,14,3,1839,1835,1934,1920,"DL",653,,115,105,,14,4,"DFW","DEN",641,,,0,,0,,,,,,4,0
1987,10,4,7,1630,1620,1757,1749,"DL",653,,147,149,,8,10,"DTW","DFW",987,,,0,,0,,,,,,2,0
1987,10,2,5,645,645,838,833,"DL",654,,53,48,,5,0,"IND","DTW",231,,,0,,0,,,,,,1,0
1987,10,30,5,745,745,839,833,"DL",654,,54,48,,6,0,"IND","DTW",231,,,0,,0,,,,,,1,0
1987,10,23,5,1709,1709,1731,1725,"DL",656,,82,76,,6,0,"ATL","IND",432,,,0,,0,,,,,,0,0
1987,10,31,6,2204,2204,2252,2250,"DL",657,,48,46,,2,0,"DFW","OKC",175,,,0,,0,,,,,,0,0
1987,10,24,6,1940,1940,1922,1918,"DL",657,,42,38,,4,0,"TYS","BNA",152,,,0,,0,,,,,,0,0
1987,10,22,4,1909,1855,1856,1835,"DL",659,,47,40,,21,14,"ATL","BHM",134,,,0,,0,,,,,,1,0
1987,10,26,1,1855,1855,1844,1835,"DL",659,,49,40,,9,0,"ATL","BHM",134,,,0,,0,,,,,,2,0
1987,10,30,5,1855,1855,1847,1835,"DL",659,,52,40,,12,0,"ATL","BHM",134,,,0,,0,,,,,,4,0
1987,10,5,1,1840,1840,1944,1929,"DL",663,,64,49,,15,0,"BGR","BOS",201,,,0,,0,,,,,,4,0
1987,10,7,3,1900,1840,2007,1929,"DL",663,,67,49,,38,20,"BGR","BOS",201,,,0,,0,,,,,,3,0
1987,10,1,4,1422,1415,1620,1603,"DL",664,,58,48,,17,7,"IND","DTW",231,,,0,,0,,,,,,2,0
1987,10,8,4,1150,1150,1252,1248,"DL",664,,62,58,,4,0,"JAX","ATL",270,,,0,,0,,,,,,0,0
1987,10,18,7,2206,2206,2213,2205,"DL",665,,67,59,,8,0,"ATL","MEM",332,,,0,,0,,,,,,3,0
1987,10,30,5,2232,2225,2309,2259,"DL",665,,37,34,,10,7,"MEM","LIT",129,,,0,,0,,,,,,4,0
1987,10,2,5,1213,1203,1228,1210,"DL",667,,75,67,,18,10,"ATL","JAN",341,,,0,,0,,,,,,2,0
1987,10,15,4,1207,1203,1224,1210,"DL",667,,77,67,,14,4,"ATL","JAN",341,,,0,,0,,,,,,1,0
1987,10,24,6,1252,1235,1324,1304,"DL",667,,32,29,,20,17,"JAN","MLU",116,,,0,,0,,,,,,4,0
1987,10,14,3,1701,1655,2120,2115,"DL",670,,199,200,,5,6,"DFW","BOS",1562,,,0,,0,,,,,,4,0
1987,10,15,4,1655,1655,2127,2115,"DL",670,,212,200,,12,0,"DFW","BOS",1562,,,0,,0,,,,,,3,0
1987,10,23,5,1700,1655,2135,2115,"DL",670,,215,200,,20,5,"DFW","BOS",1562,,,0,,0,,,,,,3,0
1987,10,13,2,1130,1130,1615,1607,"DL",670,,165,157,,8,0,"SAN","DFW",1171,,,0,,0,,,,,,3,0
1987,10,16,5,1145,1130,1625,1607,"DL",670,,160,157,,18,15,"SAN","DFW",1171,,,0,,0,,,,,,0,0
1987,10,10,6,1345,1345,1502,1515,"DL",672,,77,90,,-13,0,"ATL","PIT",526,,,0,,0,,,,,,4,0
1987,10,7,3,842,842,948,935,"DL",673,,126,113,,13,0,"ATL","TUL",674,,,0,,0,,,,,,4,0
1987,10,18,7,842,842,935,935,"DL",673,,113,113,,0,0,"ATL","TUL",674,,,0,,0,,,,,,0,0
1987,10,26,1,847,842,943,935,"DL",673,,116,113,,8,5,"ATL","TUL",674,,,0,,0,,,,,,4,0
1987,10,9,5,723,723,757,751,"DL",674,,34,28,,6,0,"CSG","ATL",83,,,0,,0,,,,,,4,0
1987,10,16,5,954,945,1119,1106,"DL",674,,85,81,,13,9,"MCI","DFW",460,,,0,,0,,,,,,3,0
1987,10,3,6,1907,1900,2004,1959,"DL",675,,177,179,,5,7,"ATL","DEN",1199,,,0,,0,,,,,,3,0
1987,10,12,1,1932,1900,2022,1959,"DL",675,,170,179,,23,32,"ATL","DEN",1199,,,0,,0,,,,,,3,0
1987,10,28,3,2023,2023,2138,2140,"DL",677,,75,77,,-2,0,"ATL","MLB",443,,,0,,0,,,,,,2,0
1987,10,10,6,700,700,747,740,"DL",679,,47,40,,7,0,"GSP","ATL",153,,,0,,0,,,,,,3,0
1987,10,27,2,2014,2009,2350,2335,"DL",680,,156,146,,15,5,"DFW","RDU",1062,,,0,,0,,,,,,3,0
1987,10,11,7,1151,1147,1353,1350,"DL",681,,122,123,,3,4,"DFW","ORD",802,,,0,,0,,,,,,1,0
1987,10,2,5,1905,1838,2034,2006,"DL",685,,209,208,,28,27,"CVG","SLC",1449,,,0,,0,,,,,,2,0
1987,10,16,5,1845,1838,2014,2006,"DL",685,,209,208,,8,7,"CVG","SLC",1449,,,0,,0,,,,,,0,0
1987,10,9,5,1640,1640,1816,1755,"DL",685,,96,75,,21,0,"DCA","CVG",411,,,0,,0,,,,,,4,0
1987,10,24,6,1640,1640,1804,1755,"DL",685,,84,75,,9,0,"DCA","CVG",411,,,0,,0,,,,,,0,0
1987,10,28,3,1335,1335,1527,1527,"DL",686,,172,172,,0,0,"FLL","ORD",1182,,,0,,0,,,,,,3,0
1987,10,25,7,1324,1324,1418,1424,"DL",688,,54,60,,-6,0,"ATL","GSO",306,,,0,,0,,,,,,3,0
1987,10,9,5,1005,1005,1232,1236,"DL",688,,87,91,,-4,0,"SHV","ATL",552,,,0,,0,,,,,,2,0
1987,10,25,7,1005,1005,1232,1236,"DL",688,,87,91,,-4,0,"SHV","ATL",552,,,0,,0,,,,,,0,0
1987,10,27,2,1005,1005,1238,1236,"DL",688,,93,91,,2,0,"SHV","ATL",552,,,0,,0,,,,,,0,0
1987,10,7,3,928,920,1101,1045,"DL",689,,213,205,,16,8,"CVG","SLC",1449,,,0,,0,,,,,,1,0
1987,10,22,4,935,920,1120,1045,"DL",689,,225,205,,35,15,"CVG","SLC",1449,,,0,,0,,,,,,1,0
1987,10,30,5,835,827,1047,1030,"DL",690,,132,123,,17,8,"DFW","ORD",802,,,0,,0,,,,,,1,0
1987,10,21,3,1110,1110,1400,1411,"DL",690,,110,121,,-11,0,"ORD","BOS",867,,,0,,0,,,,,,1,0
1987,10,17,6,1527,1527,1547,1545,"DL",691,,80,78,,2,0,"ATL","MLU",448,,,0,,0,,,,,,4,0
1987,10,21,3,1625,1605,1657,1633,"DL",691,,32,28,,24,20,"MLU","SHV",105,,,0,,0,,,,,,2,0
1987,10,12,1,945,945,1027,1028,"DL",693,,42,43,,-1,0,"OKC","DFW",175,,,0,,0,,,,,,3,0
1987,10,29,4,1030,1030,1101,1059,"DL",696,,91,89,,2,0,"ATL","STL",483,,,0,,0,,,,,,3,0
1987,10,29,4,815,810,949,931,"DL",696,,94,81,,18,5,"MLB","ATL",443,,,0,,0,,,,,,2,0
1987,10,16,5,1805,1750,2003,1944,"DL",698,,118,114,,19,15,"MCO","CVG",756,,,0,,0,,,,,,0,0
1987,10,5,1,1750,1750,1927,1930,"DL",701,,97,100,,-3,0,"DCA","ATL",547,,,0,,0,,,,,,0,0
1987,10,30,5,1430,1430,1505,1505,"DL",701,,35,35,,0,0,"PWM","BOS",95,,,0,,0,,,,,,2,0
1987,10,10,6,1159,1155,1428,1424,"DL",702,,149,149,,4,4,"PBI","LGA",1035,,,0,,0,,,,,,1,0
1987,10,30,5,1155,1155,1438,1424,"DL",702,,163,149,,14,0,"PBI","LGA",1035,,,0,,0,,,,,,1,0
1987,10,21,3,1452,1450,1928,1925,"DL",704,,156,155,,3,2,"DEN","ATL",1199,,,0,,0,,,,,,4,0
1987,10,26,1,1450,1450,1927,1925,"DL",704,,157,155,,2,0,"DEN","ATL",1199,,,0,,0,,,,,,0,0
1987,10,4,7,915,915,1049,1055,"DL",705,,94,100,,-6,0,"DCA","ATL",547,,,0,,0,,,,,,2,0
1987,10,23,5,926,915,1124,1055,"DL",705,,118,100,,29,11,"DCA","ATL",547,,,0,,0,,,,,,2,0
1987,10,7,3,1615,1615,1747,1745,"DL",709,,92,90,,2,0,"PIT","ATL",526,,,0,,0,,,,,,1,0
1987,10,21,3,1615,1615,1753,1745,"DL",709,,98,90,,8,0,"PIT","ATL",526,,,0,,0,,,,,,2,0
1987,10,29,4,1615,1615,1751,1745,"DL",709,,96,90,,6,0,"PIT","ATL",526,,,0,,0,,,,,,3,0
1987,10,5,1,600,600,747,740,"DL",710,,47,40,,7,0,"BHM","ATL",134,,,0,,0,,,,,,0,0
1987,10,21,3,600,600,739,740,"DL",710,,39,40,,-1,0,"BHM","ATL",134,,,0,,0,,,,,,3,0
1987,10,23,5,600,600,745,740,"DL",710,,45,40,,5,0,"BHM","ATL",134,,,0,,0,,,,,,0,0
1987,10,25,7,600,600,742,740,"DL",710,,42,40,,2,0,"BHM","ATL",134,,,0,,0,,,,,,4,0
1987,10,19,1,1707,1703,1849,1835,"DL",712,,102,92,,14,4,"ATL","BWI",576,,,0,,0,,,,,,3,0
1987,10,24,6,2100,2100,2214,2217,"DL",714,,74,77,,-3,0,"TPA","ATL",406,,,0,,0,,,,,,4,0
1987,10,10,6,1520,1515,1630,1610,"DL",715,,130,115,,20,5,"ATL","DFW",732,,,0,,0,,,,,,3,0
1987,10,6,2,915,911,1118,1110,"DL",716,,123,119,,8,4,"ATL","LGA",761,,,0,,0,,,,,,3,0
1987,10,5,1,1330,1324,1645,1635,"DL",717,,135,131,,10,6,"DFW","TPA",929,,,0,,0,,,,,,2,0
1987,10,4,7,1935,1930,2110,2110,"DL",719,,95,100,,0,5,"DCA","ATL",547,,,0,,0,,,,,,4,0
1987,10,25,7,835,835,1000,950,"DL",723,,145,135,,10,0,"DFW","PHX",868,,,0,,0,,,,,,4,0
1987,10,21,3,1515,1515,1553,1551,"DL",725,,38,36,,2,0,"RSW","MCO",133,,,0,,0,,,,,,3,0
1987,10,2,5,2104,2055,2146,2132,"DL",725,,102,97,,14,9,"SLC","PDX",630,,,0,,0,,,,,,0,0
1987,10,9,5,2113,2055,2200,2132,"DL",725,,107,97,,28,18,"SLC","PDX",630,,,0,,0,,,,,,2,0
1987,10,10,6,2055,2055,2139,2132,"DL",725,,104,97,,7,0,"SLC","PDX",630,,,0,,0,,,,,,3,0
1987,10,7,3,2102,2059,2248,2239,"DL",727,,106,100,,9,3,"DCA","ATL",547,,,0,,0,,,,,,1,0
1987,10,12,1,2110,2059,2250,2239,"DL",727,,100,100,,11,11,"DCA","ATL",547,,,0,,0,,,,,,2,0
1987,10,29,4,2157,2157,2243,2240,"DL",728,,46,43,,3,0,"ATL","CAE",191,,,0,,0,,,,,,3,0
1987,10,4,7,1821,1755,2111,2033,"DL",730,,170,158,,38,26,"MCO","BOS",1121,,,0,,0,,,,,,1,0
1987,10,18,7,1755,1755,2032,2033,"DL",730,,157,158,,-1,0,"MCO","BOS",1121,,,0,,0,,,,,,4,0
1987,10,15,4,1229,1225,1516,1515,"DL",732,,167,170,,1,4,"FLL","BOS",1237,,,0,,0,,,,,,2,0
1987,10,6,2,928,923,937,935,"DL",733,,69,72,,2,5,"CVG","MEM",403,,,0,,0,,,,,,4,0
1987,10,17,6,939,923,958,935,"DL",733,,79,72,,23,16,"CVG","MEM",403,,,0,,0,,,,,,0,0
1987,10,13,2,732,725,816,812,"DL",734,,44,47,,4,7,"FLL","TPA",197,,,0,,0,,,,,,3,0
1987,10,28,3,828,828,914,915,"DL",739,,46,47,,-1,0,"DFW","SHV",190,,,0,,0,,,,,,3,0
1987,10,6,2,705,705,749,748,"DL",739,,44,43,,1,0,"OKC","DFW",175,,,0,,0,,,,,,1,0
1987,10,6,2,1352,1326,1558,1525,"DL",740,,126,119,,33,26,"ATL","EWR",745,,,0,,0,,,,,,3,0
1987,10,11,7,1326,1326,1518,1525,"DL",740,,112,119,,-7,0,"ATL","EWR",745,,,0,,0,,,,,,1,0
1987,10,13,2,1535,1535,1724,1736,"DL",743,,169,181,,-12,0,"BWI","DFW",1217,,,0,,0,,,,,,4,0
1987,10,4,7,1651,1651,2103,2051,"DL",744,,192,180,,12,0,"DFW","LGA",1389,,,0,,0,,,,,,4,0
1987,10,29,4,1701,1651,2112,2051,"DL",744,,191,180,,21,10,"DFW","LGA",1389,,,0,,0,,,,,,4,0
1987,10,26,1,1530,1530,1559,1547,"DL",747,,89,77,,12,0,"ATL","MSY",425,,,0,,0,,,,,,0,0
1987,10,16,5,1251,1245,1434,1426,"DL",747,,103,101,,8,6,"FLL","ATL",581,,,0,,0,,,,,,1,0
1987,10,3,6,1630,1630,1753,1747,"DL",747,,83,77,,6,0,"MSY","DFW",448,,,0,,0,,,,,,4,0
1987,10,17,6,915,915,1600,1550,"DL",750,,225,215,,10,0,"LAS","ATL",1747,,,0,,0,,,,,,0,0
1987,10,6,2,2332,2325,42,15,"DL",751,,130,110,,27,7,"ATL","DFW",732,,,0,,0,,,,,,1,0
1987,10,16,5,2031,2028,2232,2220,"DL",752,,121,112,,12,3,"CVG","BOS",752,,,0,,0,,,,,,4,0
1987,10,20,2,2048,2028,2242,2220,"DL",752,,114,112,,22,20,"CVG","BOS",752,,,0,,0,,,,,,0,0
1987,10,21,3,1930,1930,2212,2216,"DL",754,,102,106,,-4,0,"IAH","ATL",689,,,0,,0,,,,,,2,0
1987,10,6,2,1011,1008,1029,1024,"DL",755,,78,76,,5,3,"ATL","IND",432,,,0,,0,,,,,,0,0
1987,10,14,3,825,825,926,925,"DL",755,,61,60,,1,0,"CLT","ATL",227,,,0,,0,,,,,,0,0
1987,10,20,2,840,825,936,925,"DL",755,,56,60,,11,15,"CLT","ATL",227,,,0,,0,,,,,,0,0
1987,10,2,5,1049,1044,1231,1216,"DL",755,,42,32,,15,5,"IND","CVG",98,,,0,,0,,,,,,4,0
1987,10,28,3,1755,1755,1929,1928,"DL",756,,94,93,,1,0,"PBI","ATL",545,,,0,,0,,,,,,1,0
1987,10,2,5,1905,1840,2019,1945,"DL",757,,74,65,,34,25,"CVG","RDU",390,,,0,,0,,,,,,1,0
1987,10,9,5,1505,1505,1814,1805,"DL",757,,129,120,,9,0,"DFW","CVG",812,,,0,,0,,,,,,1,0
1987,10,1,4,2036,2005,2145,2115,"DL",757,,69,70,,30,31,"RDU","ATL",356,,,0,,0,,,,,,4,0
1987,10,4,7,2019,2005,2130,2115,"DL",757,,71,70,,15,14,"RDU","ATL",356,,,0,,0,,,,,,0,0
1987,10,17,6,1636,1635,1751,1751,"DL",759,,135,136,,0,1,"TPA","DFW",929,,,0,,0,,,,,,4,0
1987,10,28,3,1701,1635,1822,1751,"DL",759,,141,136,,31,26,"TPA","DFW",929,,,0,,0,,,,,,3,0
1987,10,6,2,1844,1845,1954,2000,"DL",761,,70,75,,-6,-1,"ATL","MCO",403,,,0,,0,,,,,,1,0
1987,10,16,5,1607,1600,1805,1740,"DL",761,,118,100,,25,7,"DCA","ATL",547,,,0,,0,,,,,,3,0
1987,10,5,1,825,825,1137,1126,"DL",762,,132,121,,11,0,"ORD","BOS",867,,,0,,0,,,,,,4,0
1987,10,22,4,1305,1255,1339,1315,"DL",763,,94,80,,24,10,"CVG","JAN",555,,,0,,0,,,,,,4,0
1987,10,25,7,1255,1255,1333,1315,"DL",763,,98,80,,18,0,"CVG","JAN",555,,,0,,0,,,,,,3,0
1987,10,25,7,1010,1010,1221,1210,"DL",763,,71,60,,11,0,"ORD","CVG",264,,,0,,0,,,,,,4,0
1987,10,27,2,1445,1445,1549,1543,"DL",764,,64,58,,6,0,"JAX","ATL",270,,,0,,0,,,,,,3,0
1987,10,12,1,1845,1845,2107,2052,"DL",765,,142,127,,15,0,"EWR","ATL",745,,,0,,0,,,,,,0,0
1987,10,13,2,1445,1425,1619,1606,"DL",766,,94,101,,13,20,"MIA","ATL",595,,,0,,0,,,,,,0,0
1987,10,13,2,1723,1720,1943,1935,"DL",772,,80,75,,8,3,"LIT","ATL",453,,,0,,0,,,,,,4,0
1987,10,13,2,829,829,943,935,"DL",773,,74,66,,8,0,"DFW","AMA",313,,,0,,0,,,,,,2,0
1987,10,24,6,1940,1940,2059,2058,"DL",775,,79,78,,1,0,"DAY","ATL",432,,,0,,0,,,,,,2,0
1987,10,31,6,630,630,910,910,"DL",778,,100,100,,0,0,"DEN","DFW",641,,,0,,0,,,,,,4,0
1987,10,15,4,1011,1011,1136,1145,"DL",782,,85,94,,-9,0,"ATL","FLL",581,,,0,,0,,,,,,2,0
1987,10,25,7,1011,1011,1140,1145,"DL",782,,89,94,,-5,0,"ATL","FLL",581,,,0,,0,,,,,,3,0
1987,10,4,7,700,700,919,915,"DL",782,,79,75,,4,0,"MSY","ATL",425,,,0,,0,,,,,,4,0
1987,10,16,5,700,700,920,915,"DL",782,,80,75,,5,0,"MSY","ATL",425,,,0,,0,,,,,,2,0
